"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.from.water","Distance.from.cattle","Closest.mob.size","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","NDVI","EVI","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary"
"6/21/21","1","DSCN3627","2","1053",0.46701693,36.8402486,"GZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","3538","3555","1","1","","","","","","","","","","","","0.003908117","0.006067347","80","GZ","2021","6","21","10","53","","","","4",0.351000249385834,0.549186991869919,"LB","LB","LB",2.73667457994682e-08,5.54572486980455e-08
"6/21/21","1","DSCN3627","2","1053",0.46701693,36.8402486,"PZ","1","part","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","3538","3555","7","1","","2","1","1","1","","1","","","","","4.45e-06","0.003137778","300","PZ","2021","6","21","10","53","","","","4",0.351000249385834,0.549186991869919,"LB","LB","LB",2.73667457994682e-08,5.54572486980455e-08
"6/21/21","1","DSCN3627","3","1136",0.470712417,36.83985874,"GZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","light","3556","3604","5","","3","","1","","","","","1","","","","7.52e-05","0.00788563","100","GZ","2021","6","21","11","36","Giraffe","","","4",0.331764698028564,0.507113171355499,"LB","LB","LB",3.61350155410228e-08,5.9614216714521e-08
"6/21/21","1","DSCN3627","3","1136",0.470712417,36.83985874,"PZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","light","3556","3604","4","1","","2","","","1","","","","","","","0.00615795","0","120","PZ","2021","6","21","11","36","Giraffe","","","4",0.331764698028564,0.507113171355499,"LB","LB","LB",3.61350155410228e-08,5.9614216714521e-08
"6/21/21","1","DSCN3628","1","1149",0.483614058,36.84230352,"PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Eragrostis tenuifolia","Microchloa kunthii","light","3605","3610","1","1","","","","","","","","","","","","0.001793995","0.002347092","300","PZ","2021","6","21","11","49","","","","4",0.369162529706955,0.600696213278995,"MB","MB","LB",2.77520807272691e-08,8.00282926101562e-08
"6/21/21","1","DSCN3628","2","1253",0.454465578,36.84203038,"GZ","0","full","light","no rain","Grazing","hoof","brown","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","Eragrostis tenuifolia","light","3611","3621","2","","2","","","","","","","","","","","0.004865595","0.003768251","200","GZ","2021","6","21","12","53","Elephant","","","4",0.367500007152557,0.582086006177239,"LB","LB","LB",3.03148303138674e-08,6.39091643090132e-08
"6/25/21","1","DSCN1592","1","941",0.427487015,36.85246146,"PZ","0","full","light","no rain","Standing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","","","medium","3629","3635","3","","2","","","","","1","","","","","","","","","PZ","2021","6","25","9","41","Warthog","","","2",0.254846334457397,0.385220125786163,"OB","OB","OB",4.17575936683764e-08,6.65429695565157e-08
"6/25/21","1","DSCN1592","2","1007",0.468710434,36.84056208,"PZ","0","full","light","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","Cynodon plectostachyus","","medium","3636","3647","9","2","","4","","1","","","","","","","","","","","PZ","2021","6","25","10","7","Giraffe","","","3",0.342098474502563,0.54141166870665,"LB","LB","OB",3.81342678147051e-08,6.72066409814505e-08
"6/25/21","1","DSCN1592","3","1020",0.469789343,36.84041403,"PZ","0","full","light","no rain","Standing","hoof","brown","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","Cynodon plectostachyus","light","3648","3668","12","1","","4","3","","","","2","","1","","","","","","PZ","2021","6","25","10","20","","","","4",0.365894049406052,0.603550295857988,"LB","LB","LB",3.4278390426531e-08,4.80331645030654e-08
"6/25/21","1","DSCN5579","3","1100",0.465458574,36.83977468,"GZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cynodon plectostachyus","light","3669","3679","5","","5","","","","","","","","","","Old Boma Glade","","","","GZ","2021","6","25","11","0","Elephant"," Giraffe","","4",0.355122208595276,0.581437179602482,"MB","LB","MB",3.10368619128757e-08,8.11345215095985e-08
"6/25/21","1","DSCN5572","1","1125",0.475955497,36.85039919,"GZ","0","full","light","no rain","Walking","belly","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","Microchloa kunthii","medium","3680","3691","5","1","","4","","","","","","","","","","","","","GZ","2021","6","25","11","25","","","","4",0.399148494005203,0.652855153203343,"MB","MB","LB",3.56086653033536e-08,3.94670067503461e-08
"6/25/21","1","DSCN5572","2","1140",0.451013563,36.84301555,"PZ","0","full","light","no rain","Resting","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","medium","3691","3704","4","","4","","","","","","","","","","","","","","PZ","2021","6","25","11","40","","","","3",0.356512129306793,0.52994257588187,"LB","LB","LB",6.51293360231603e-08,6.93410897501366e-08
"6/7/21","2","DSCN2754","1","1025",0.476369231,36.86187213,"GZ","0","full","light","no rain","Grazing","hoof","green with some brown","Cymbopogon pospischilii","Pennisetum stramineum","Cynodon nlemfuensis","","light","5625","5642","5","","5","","","","","","","","","","","0.000790228","0.002698982","300","GZ","2021","6","7","10","25","Cattle","","","3",0.370379447937012,0.590462066812363,"MB","MB","MB",5.37998151988483e-08,7.32415518190627e-08
"6/7/21","2","DSCN2754","2","1110",0.499373496,36.85224601,"GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland","5643","5746","21","1","1","6","6","1","","","3","3","","","","0.004344033","0.000577157","350","GZ","2021","6","7","11","10","","","","3",0.294380903244019,0.416139462955153,"MB","MB","OB",2.3671052036986e-08,5.6287174964458e-08
"6/7/21","2","DSCN2754","2","1110",0.499373496,36.85224601,"PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland","5643","5746","16","","","","","","","","","","","","","0.004344033","0.000577157","350","PZ","2021","6","7","11","10","","","","3",0.294380903244019,0.416139462955153,"MB","MB","OB",2.3671052036986e-08,5.6287174964458e-08
"6/7/21","2","DSCN2754","3","1131",0.500721663,36.85005174,"PZ","0","full","no wind","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Cynodon plectostachyus","Enteropogon macrostachyus","Pennisetum stramineum","medium","5747","5775","8","1","","2","2","1","","","","","2","","","0.002620371","0.001482046","150","PZ","2021","6","7","11","31","Elephant","","","4",0.29634702205658,0.433765539366395,"LB","OB","OB",1.96405041412155e-08,7.25329924028796e-08
"6/7/21","2","DSCN2757","1","1158",0.487940379,34.74379547,"PZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","5775","5786","5","1","","","","2","1","","","","","","","1.985161552","2.088204769","250","PZ","2021","6","7","11","58","","","","4",0.312556177377701,0.463720433932065,"MB","MB","MB",4.32112650420705,4.32112652623262
"6/7/21","2","DSCN2757","2","1209",0.480635235,36.84473683,"GZ","0","full","light","no rain","Drinking","hoof","green with some brown","Cenchrus ciliaris","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","open grassland","5787","5794","1","1","","","","","","","","","","","","0.000619318","0.000824874","300","GZ","2021","6","7","12","9","Warthog","","","4",0.460908830165863,0.81098529996027,"MB","MB","MB",2.52307453089548e-08,8.04851223284661e-08
"6/7/21","2","DSCN2757","3","1216",0.481029653,36.84618201,"PZ","0","full","no wind","no rain","Resting","hoof","green with some brown","Cynodon plectostachyus","Cenchrus ciliaris","Bothriochloa insculpta","","light","5795","5813","7","1","","2","2","","","","","","2","","","0.002104784","0.001665314","300","PZ","2021","6","7","12","16","","","","3",0.316541522741318,0.474410163339383,"LB","LB","LB",2.70979156206714e-08,5.70930531284844e-08
"6/7/21","2","DSCN2755","1","1226",0.492809851,36.84799289,"PZ","0","full","light","no rain","Standing","hoof","green with some brown","Cynodon dactylon","Eragrostis tenuifolia","Aristida adscensionis","","open grassland","5814","5825","6","1","","2","1","1","","","","1","","","","0.000714718","0.002244686","200","PZ","2021","6","7","12","26","","","","3",0.289984732866287,0.436510543256914,"OB","OB","OB",2.0152532227997e-08,7.08153345448186e-08
"6/7/21","2","DSCN2755","2","1249",0.488408154,36.85745372,"PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Eragrostis tenuifolia","Pennisetum stramineum","Cynodon nlemfuensis","","open grassland","5845","5844","6","1","","","2","1","","","","","2","","","0.006749111","0.002106293","200","PZ","2021","6","7","12","49","","","","3",0.325099259614944,0.491005996002665,"OB","OB","OB",2.86666190063785e-08,5.94943535806569e-08
"6/7/21","2","DSCN2755","3","1229",0.486544831,36.84900169,"GZ","0","full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland","5845","5854","1","1","","","","","","","","","","","","0.002748088","0.00195418","220","GZ","2021","6","7","12","29","Eland","","","2",0.290259420871735,0.424359524831831,"OB","LB","LB",4.30664146093346e-08,6.25652054570457e-08
"6/7/21","2","DSCN2758","1","1318",0.481563793,36.84589527,"GZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon dactylon","Cynodon plectostachyus","Pennisetum stramineum","","medium","5855","5867","8","","8","","","","","","","","","","","0.001913612","0.001332016","300","GZ","2021","6","7","13","18","","","","3",0.317710906267166,0.485854394568088,"LB","OB","OB",3.10029936962343e-08,4.90893892963639e-08
"6/8/21","1","DSCN6080","1","951",0.447381873,36.84068739,"PZ","1","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","5868","5924","14","2","","3","2","3","","1","","1","1","","","0.001412465","0.012141863","250","PZ","2021","6","8","9","51","Giraffe","","","4",0.322243094444275,0.501001168029368,"LB","LB","LB",3.4999175265256e-08,4.04076433935198e-08
"6/8/21","1","DSCN6080","1","951",0.447381873,36.84068739,"GZ","1","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","5868","5924","3","","1","2","","","","","","","","","","0.001412465","0.012141863","250","GZ","2021","6","8","9","51","Giraffe","","","4",0.322243094444275,0.501001168029368,"LB","LB","LB",3.4999175265256e-08,4.04076433935198e-08
"6/8/21","1","DSCN6080","2","1025",0.460881632,36.83240176,"PZ","0","full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Chloris roxburghiana","Cynodon nlemfuensis","Pennisetum mezzianum","medium","5925","5945","9","1","","","3","2","","","1","2","","","","0.010350338","0.005321313","250","PZ","2021","6","8","10","25","Impala","","","4",0.318409144878387,0.503578154425612,"OB","OB","OB",3.76701894632308e-08,4.2027763490835e-08
"6/8/21","1","DSCN6080","3","1051",0.478885207,36.84279846,"GZ","0","full","medium","no rain","Standing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Microchloa kunthii","open grassland","5946","5959","4","","","","2","","","","1","","1","","","0.001658872","0.00311051","300","GZ","2021","6","8","10","51","","","","4",0.348991572856903,0.537723231846432,"LB","LB","LB",2.34760179944278e-08,6.0726283409911e-08
"6/8/21","1","DSCN6081","1","1106",0.451053681,36.84328489,"PZ","0","full","light","no rain","Walking","hock","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon dactylon","Cymbopogon pospischilii","medium","5960","5974","6","1","","1","2","","","","","2","","","","0.001200745","0.011458074","100","PZ","2021","6","8","11","6","Warthog","","","4",0.301634460687637,0.431211498973306,"LB","LB","LB",4.62669639608967e-08,7.21852048429253e-08
"6/8/21","1","DSCN6081","2","1126",0.46289419,36.85023041,"PZ","0","full","medium","no rain","Grazing","hock","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","light","5975","5991","7","1","","","1","3","","1","","","1","","Rongai Area","0.00150256","0.005700727","240","PZ","2021","6","8","11","26","Elephant","","","4",0.320334255695343,0.494720375439969,"LB","LB","LB",4.74232328597103e-08,5.69600337434182e-08
"6/8/21","1","DSCN6081","3","1136",0.469643126,36.85229486,"PZ","0","full","light","no rain","Resting","belly","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","Cyperus","","5992","6017","6","1","","1","2","","","","1","","1","","","0.002187602","0.001408704","240","PZ","2021","6","8","11","36","","","","4",0.331610232591629,0.508521601268331,"LB","MB","LB",2.38272599631023e-08,6.38435923527185e-08
"6/8/21","1","DSCN6082","1","1142",0.46977749,36.8540047,"PZ","0","full","medium","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","medium","6018","6074","14","","","","","","","1","","","","","","0.003812961","0.002780292","240","PZ","2021","6","8","11","42","Eland","","","4",0.334227472543716,0.512419805889127,"LB","LB","LB",3.64226056912153e-08,5.40754635706762e-08
"6/9/21","2","DSCN6198","1","952",0.469912579,36.85792599,"PZ","1","full","light","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cyperus","medium","6083","6106","4","","","","","","","","","","","","","0.005711959","0.001979505","120","PZ","2021","6","9","9","52","","","","4",0.388830333948135,0.614539095678241,"MB","LB","MB",3.28973333388283e-08,5.77062479291284e-08
"6/9/21","2","DSCN6198","1","952",0.469912579,36.85792599,"GZ","1","full","light","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cyperus","medium","6083","6106","12","","4","4","","2","","2","","","","","","0.005711959","0.001979505","120","GZ","2021","6","9","9","52","","","","4",0.388830333948135,0.614539095678241,"MB","LB","MB",3.28973333388283e-08,5.77062479291284e-08
"6/9/21","2","DSCN6198","2","1009",0.478847062,36.86111532,"GZ","0","full","medium","no rain","Grazing","hoof","brown with some green","Cynodon nlemfuensis","Chloris roxburghiana","Pennisetum mezzianum","Pennisetum stramineum","light","6107","6123","1","","","1","","","","","","","","","","0.001730443","0.002002164","300","GZ","2021","6","9","10","9","Elephant","","","4",0.3515625,0.559701492537313,"OB","OB","OB",3.47623605220865e-08,5.61807784758843e-08
"6/9/21","2","DSCN6198","3","1019",0.496834321,36.85184016,"GZ","0","full","medium","no rain","Grazing","","","Cynodon plectostachyus","Eragrostis tenuifolia","Eragrostis superba","Pennisetum stramineum","light","6124","6134","3","1","","1","","","","1","","","","","","0.00357756","0.002055475","350","GZ","2021","6","9","10","19","Eland","","","4",0.294236600399017,0.403214632118609,"LB","MB","LB",4.34345667065832e-08,6.55859809641874e-08
"6/9/21","2","DSCN6199","1","1040",0.497810044,36.84302495,"GZ","0","full","light","no rain","Grazing","hoof","green","Cenchrus ciliaris","Cynodon nlemfuensis","Cynodon plectostachyus","Chloris virgata","light","6135","6186","16","","","2","6","","1","1","1","3","2","","","0.000992661","0.000838444","240","GZ","2021","6","9","10","40","Impala","","","4",0.3095982670784,0.455865684329839,"LB","OB","OB",3.57086946729958e-08,7.08734821703471e-08
"6/9/21","2","DSCN6199","2","1101",0.498814734,36.85239056,"GZ","0","full","medium","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Digitaria macroblefara","Cenchrus ciliaris","Cymbopogon pospischilii","light","6187","6197","1","1","","","","","","","","","","","","0.004425795","0","350","GZ","2021","6","9","11","1","","","","4",0.30763453245163,0.435445011337869,"MB","OB","MB",2.6441944289815e-08,6.1079364537713e-08
"6/10/21","2","DSCN6458","2","1059",0.496590633,36.85310846,"PZ","1","full","medium","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Cyperus","Pennisetum mezzianum","Cymbopogon pospischilii","light","6221","6282","16","","","","","","","","","","","","","0.004765989","0.002337093","350","PZ","2021","6","10","10","59","Eland","","","4",0.330086588859558,0.486288265306122,"MB","MB","MB",2.21682876088108e-08,6.59940518713235e-08
"6/10/21","2","DSCN6458","2","1059",0.496590633,36.85310846,"GZ","1","full","medium","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Cyperus","Pennisetum mezzianum","Cymbopogon pospischilii","light","6221","6282","1","1","","","","","","","","","","","","0.004765989","0.002337093","350","GZ","2021","6","10","10","59","Eland","","","4",0.330086588859558,0.486288265306122,"MB","MB","MB",2.21682876088108e-08,6.59940518713235e-08
"6/10/21","2","DSCN6458","3","1131",0.502432442,36.84585911,"GZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Aristida adscensionis","Cynodon dactylon","Pennisetum mezzianum","light","6283","6373","18","1","","5","2","5","","3","","1","1","","","0.000582027","0.001856744","300","GZ","2021","6","10","11","31","Elephant"," Impala","","4",0.378536581993103,0.626210458360232,"LB","OB","LB",2.56961222690719e-08,6.56394739485246e-08
"6/10/21","2","DSCN6459","1","1213",0.472681757,36.86037898,"PZ","0","part","light","no rain","Standing","hoof","green with some brown","Cymbopogon pospischilii","Pennisetum stramineum","Pennisetum mezzianum","","open grassland","6374","6409","9","","9","","","","","","","","","","","0.002563284","0.004838824","120","PZ","2021","6","10","12","13","","","","3",0.3387231528759,0.49146509182105,"MB","MB","MB",3.64264809314913e-08,3.67848119310668e-08
"6/14/21","2","DSCN3240","1","1028",0.490336834,36.85639804,"PZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum stramineum","","light","6537","6559","3","","3","","","","","","","","","","","0.005783007","0.001979662","200","PZ","2021","6","14","10","28","","","","3",0.271546900272369,0.393933489217979,"OB","OB","OB",3.38615100323974e-08,7.54256748332762e-08
"6/14/21","2","DSCN3240","2","1050",0.498643185,36.85111727,"GZ","0","full","light","no rain","Standing","hoof","green with some brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","","open grassland","6560","6568","2","","","","1","","","","","1","","","","0.003141403","0.000460418","162","GZ","2021","6","14","10","50","Eland","","","3",0.298270225524902,0.418552778324477,"OB","OB","OB",4.58970405782944e-08,6.37388803641079e-08
"6/14/21","2","DSCN3240","3","1106",0.499494043,36.85384736,"GZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","","light","6569","6650","13","","2","3","1","3","","3","1","","","","","0.004865271","0.000926147","300","GZ","2021","6","14","11","6","","","","3",0.266199290752411,0.444294730870151,"LB","LB","LB",4.46828870308549e-08,6.86226227987198e-08
"6/14/21","2","DSCN3240","3","1106",0.499494043,36.85384736,"PZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Enteropogon macrostachyus","","light","6569","6650","25","","","","","","","","","","","","","0.004865271","0.000926147","300","PZ","2021","6","14","11","6","","","","3",0.266199290752411,0.444294730870151,"LB","LB","LB",4.46828870308549e-08,6.86226227987198e-08
"6/14/21","2","DSCN3241","2","1151",0.484150921,36.84095579,"PZ","0","full","light","no rain","Walking","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Pennisetum mezzianum","Chloris roxburghiana","medium","6660","6666","3","","","","1","1","","","","","1","","","0.001311361","0.004515246","300","PZ","2021","6","14","11","51","","","","4",0.239406317472458,0.322702232531168,"OB","OB","OB",2.78166445554045e-08,8.11002782794532e-08
"6/14/21","2","DSCN3241","3","1203",0.49978708,36.84819117,"GZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","medium","6667","6675","4","","","","","","1","3","","","","","","0.000581843","0.00113253","150","GZ","2021","6","14","12","3","","","","4",0.361702114343643,0.551860649247823,"MB","MB","MB",4.32318735291175e-08,7.14811464781374e-08
"6/14/21","2","DSCN3242","1","1223",0.504463916,36.85544916,"GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland","6676","6734","14","1","","5","1","4","","2","","","1","","","0.003365167","0.004918507","300","GZ","2021","6","14","12","23","","","","2",0.333488166332245,0.505491410870177,"LB","OB","LB",2.90096731989881e-08,6.20929760559098e-08
"6/14/21","2","DSCN3242","1","1223",0.504463916,36.85544916,"PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland","6676","6734","13","1","","","3","1","","","","","2","1","","0.003365167","0.004918507","300","PZ","2021","6","14","12","23","","","","2",0.333488166332245,0.505491410870177,"LB","OB","LB",2.90096731989881e-08,6.20929760559098e-08
"6/14/21","2","DSCN3242","2","1250",0.485098745,36.85043008,"GZ","0","full","light","no rain","Resting","hoof","green with some brown","Cynodon plectostachyus","","","","open grassland","6735","6743","1","","","1","","","","","","","","","","0.003133166","0.003975062","220","GZ","2021","6","14","12","50","","","","1",0.282039284706116,0.407047387606318,"LB","LB","LB",3.60819234141982e-08,3.68891833228686e-08
"6/15/21","2","DSCN6973","2","934",0.482810944,36.85981999,"PZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Cyperus","Eragrostis tenuifolia","light","6744","6761","6","1","","","2","1","","","","","1","1","","0.004989657","0.004053254","200","PZ","2021","6","15","9","34","Eland"," Giraffe","","4",0.327385365962982,0.512134604946887,"LB","OB","LB",2.80718324633715e-08,7.70883566073139e-08
"6/15/21","2","DSCN6973","3","956",0.496988257,36.85154497,"GZ","1","full","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Eragrostis tenuifolia","Microchloa kunthii","light","6745","6874","5","","5","","","","","","","","","","","0.003325998","0.001912347","162","GZ","2021","6","15","9","56","Impala","","","4",0.302527070045471,0.426622318761879,"MB","MB","LB",3.83381486846402e-08,4.19273446002909e-08
"6/15/21","2","DSCN6973","3","956",0.496988257,36.85154497,"PZ","1","full","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Eragrostis tenuifolia","Microchloa kunthii","light","6745","6874","47","","","","","","","","","","","","","0.003325998","0.001912347","162","PZ","2021","6","15","9","56","Impala","","","4",0.302527070045471,0.426622318761879,"MB","MB","LB",3.83381486846402e-08,4.19273446002909e-08
"6/15/21","2","DSCN6974","1","1013",0.495705957,36.84342744,"GZ","0","full","light","no rain","Walking","belly","green with some brown","Chloris roxburghiana","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","medium","6875","6877","2","","2","","","","","","","","","","","0.000438568","0.001486385","240","GZ","2021","6","15","10","13","Impala","","","4",0.364173740148544,0.585585585585586,"MB","LB","MB",2.304819505955e-08,7.22073760660623e-08
"6/15/21","2","DSCN6974","3","1045",0.493172361,36.84788146,"PZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Chloris roxburghiana","Eragrostis tenuifolia","medium","6878","6905","11","","1","1","1","1","1","1","","","","","","0.000794678","0.002008969","200","PZ","2021","6","15","10","45","","","","4",0.275652170181274,0.398691988429128,"OB","OB","OB",1.93652042545793e-08,7.88962665170215e-08
"6/15/21","2","DSCN6975","1","1104",0.499025815,36.84902968,"GZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum stramineum","Digitaria macroblefara","light","6906","6962","13","","","6","1","2","3","","","1","","","","0.001112832","0","150","GZ","2021","6","15","11","4","","","","4",0.348463356494904,0.527861337917204,"MB","OB","MB",3.47744960366146e-08,5.37571924851169e-08
"6/15/21","2","DSCN6975","1","1104",0.499025815,36.84902968,"Cattle","","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum stramineum","Digitaria macroblefara","light","6906","6962","150","","","","","","","","","","","","","0.001112832","0","150","Cattle","2021","6","15","11","4","","","","4",0.348463356494904,0.527861337917204,"MB","OB","MB",3.47744960366146e-08,5.37571924851169e-08
"6/15/21","2","DSCN6975","2","1115",0.49365844,36.85341138,"GZ","0","full","medium","no rain","Walking","hock","green with some brown","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","Cynodon dactylon","medium","6963","6971","2","","","","1","","","","","1","","","","0.004710448","0.004411563","200","GZ","2021","6","15","11","15","Impala","","","4",0.326564222574234,0.494596841230258,"LB","LB","MB",3.23711913850531e-08,4.78895307850247e-08
"6/16/21","1","DSCN7375","1","1004",0.461936139,36.83563783,"PZ","0","full","no wind","no rain","Grazing","hock","brown","Cymbopogon pospischilii","Digitaria macroblefara","Heteropogon contortus","Pennisetum stramineum","light","6976","6992","8","1","","","3","1","","","","1","2","","","0.007404442","0.003976948","80","PZ","2021","6","16","10","4","Giraffe","","","4",0.312530487775803,0.491150103440349,"OB","OB","LB",3.36896427870524e-08,4.31335976725354e-08
"6/16/21","1","DSCN7375","2","1036",0.474922977,36.84245038,"GZ","0","part","light","no rain","Walking","hock","brown","Cenchrus ciliaris","Chloris roxburghiana","Eragrostis tenuifolia","Enteropogon macrostachyus","light","6992","7023","11","","","1","","","10","","","","","","","0.001674325","0.00685534","300","GZ","2021","6","16","10","36","Giraffe","","","4",0.307262569665909,0.467617921040958,"LB","LB","LB",4.37592561386987e-08,6.61860854688189e-08
"6/16/21","1","DSCN7375","3","1058",0.476837941,36.84171448,"GZ","0","part","no wind","no rain","Resting","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Eragrostis tenuifolia","Cynodon plectostachyus","light","7024","7124","13","1","","1","4","1","5","","","1","","","","0.0026709","0.00541772","300","GZ","2021","6","16","10","58","","","","4",0.294690698385239,0.433256946433687,"LB","LB","LB",4.79569569310141e-08,5.88636410570871e-08
"6/16/21","1","DSCN7376","1","1108",0.479435281,36.84292658,"GZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","light","7125","7166","3","","3","","","","","","","","","","","0.001423404","0.002593628","300","GZ","2021","6","16","11","8","","","","4",0.309562385082245,0.470112517580872,"OB","LB","OB",2.61571528129626e-08,5.19875764155474e-08
"6/16/21","1","DSCN7376","1","1108",0.479435281,36.84292658,"PZ","1","part","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","light","7125","7166","13","","","","","","","","","","","","","0.001423404","0.002593628","300","PZ","2021","6","16","11","8","","","","4",0.309562385082245,0.470112517580872,"OB","LB","OB",2.61571528129626e-08,5.19875764155474e-08
"6/16/21","1","DSCN7376","2","1123",0.462980719,36.84841126,"PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Eragrostis racemosa","Cymbopogon pospischilii","light","7167","7170","2","1","","1","","","","","","","","","","0.003230413","0.006303119","240","PZ","2021","6","16","11","23","Impala","","","4",0.318181812763214,0.48906439854192,"OB","OB","LB",2.13892667009611e-08,8.1427343817642e-08
